host_id,Pkey,zipcode,bedrooms,price,rent
8417900,E21,E2,1,35,36.4
7038179,E21,E2,1,35,36.4
11265699,E21,E2,1,80,36.4
19686257,E11,E1,1,45,43.6
27599626,E11,E1,1,120,43.6
48751110,E11,E1,1,33,43.6
5841620,E11,E1,1,35,43.6
16138323,E22,E2,2,140,62.9
45582548,E12,E1,2,89,67.3
68516145,E11,E1,1,36,43.6
79673025,E11,E1,1,57,43.6
89085302,E11,E1,1,95,43.6
83262611,E11,E1,1,35,43.6
596887,E21,E2,1,55,36.4
31354330,E141,E14,1,69,49.6
68106954,E11,E1,1,39,43.6
76485493,E141,E14,1,35,49.6
72288278,E32,E3,2,99,52.7
30521650,E31,E3,1,29,34.3
12752711,E141,E14,1,45,49.6
1953872,E143,E14,3,190,75.6
44117422,E11,E1,1,38,43.6
1276963,E22,E2,2,130,62.9
45980686,E21,E2,1,35,36.4
22036320,E11,E1,1,198,43.6
11265699,E21,E2,1,24,36.4
7731276,E31,E3,1,30,34.3
109122241,E141,E14,1,30,49.6
10849470,E11,E1,1,100,43.6
27788052,E21,E2,1,60,36.4
2272296,E141,E14,1,55,49.6
13560182,E11,E1,1,41,43.6
89085302,E11,E1,1,93,43.6
10139635,E12,E1,2,149,67.3
68106954,E11,E1,1,39,43.6
727110,E22,E2,2,150,62.9
2213931,E141,E14,1,70,49.6
68106954,E11,E1,1,39,43.6
66768127,E141,E14,1,39,49.6
28810568,E12,E1,2,118,67.3
21321452,E31,E3,1,45,34.3
12752711,E141,E14,1,45,49.6
7279889,E31,E3,1,26,34.3
5365872,E12,E1,2,43,67.3
17684278,E141,E14,1,23,49.6
13581529,E11,E1,1,90,43.6
17070353,E11,E1,1,45,43.6
89085302,E11,E1,1,97,43.6
8381969,E21,E2,1,45,36.4
84319519,E31,E3,1,25,34.3
56734974,E141,E14,1,45,49.6
12618902,E12,E1,2,60,67.3
75789769,E141,E14,1,29,49.6
6496230,E12,E1,2,79,67.3
1259046,E21,E2,1,95,36.4
19722504,E21,E2,1,90,36.4
20179517,E11,E1,1,38,43.6
44692978,E21,E2,1,90,36.4
762736,E11,E1,1,165,43.6
53149604,E12,E1,2,129,67.3
13562017,E11,E1,1,32,43.6
35376027,E13,E1,3,129,74
5436552,E21,E2,1,100,36.4
68106954,E11,E1,1,25,43.6
37931744,E141,E14,1,40,49.6
53149604,SE53,SE5,3,89,68.6
12455988,E21,E2,1,32,36.4
9887316,E21,E2,1,35,36.4
54987,E22,E2,2,115,62.9
17684278,E141,E14,1,23,49.6
350585,E12,E1,2,90,67.3
33296114,E141,E14,1,27,49.6
17684278,E11,E1,1,39,43.6
2874125,E11,E1,1,65,43.6
62292607,E141,E14,1,40,49.6
2672153,E31,E3,1,45,34.3
21365153,E22,E2,2,175,62.9
14751856,e141,e14,1,64,49.6
89085302,E11,E1,1,95,43.6
16194679,E21,E2,1,25,36.4
23905391,E21,E2,1,50,36.4
2272296,E32,E3,2,75,52.7
41226548,E21,E2,1,58,36.4
23401132,E11,E1,1,35,43.6
42870137,E11,E1,1,30,43.6
1818318,E31,E3,1,33,34.3
111984038,E142,E14,2,65,61.3
33296114,E141,E14,1,50,49.6
33296114,E143,E14,3,90,75.6
7803933,E141,E14,1,70,49.6
38653759,E11,E1,1,45,43.6
12702475,E141,E14,1,35,49.6
12752711,E21,E2,1,45,36.4
13123964,E21,E2,1,72,36.4
35659888,E141,E14,1,105,49.6
16421941,E21,E2,1,80,36.4
29800939,E141,E14,1,55,49.6
1035547,E11,E1,1,50,43.6
44421438,E11,E1,1,80,43.6
17684278,E11,E1,1,29,43.6
60202829,E21,E2,1,75,36.4
3678992,E12,E1,2,105,67.3
35113597,E11,E1,1,55,43.6
48622996,E13,E1,3,80,74
1606230,E21,E2,1,105,36.4
13261743,E21,E2,1,100,36.4
81277177,E141,E14,1,74,49.6
7197838,E141,E14,1,38,49.6
2737943,E22,E2,2,75,62.9
5479564,E21,E2,1,49,36.4
17779583,E11,E1,1,50,43.6
83781485,E11,E1,1,10,43.6
36152912,E21,E2,1,28,36.4
598895,E12,E1,2,160,67.3
79354156,E31,E3,1,50,34.3
2043533,E31,E3,1,85,34.3
88968,E21,E2,1,32,36.4
14295044,E141,E14,1,35,49.6
65857381,E21,E2,1,30,36.4
23565326,E13,E1,3,90,74
64514735,E21,E2,1,90,36.4
8012421,E31,E3,1,35,34.3
44491210,E21,E2,1,80,36.4
26379342,E11,E1,1,39,43.6
2466474,E31,E3,1,60,34.3
43161069,E21,E2,1,40,36.4
43269373,E12,E1,2,170,67.3
17410894,E11,E1,1,99,43.6
2183437,E91,E9,1,75,43.6
13627321,E11,E1,1,35,43.6
9592491,E141,E14,1,85,49.6
12749048,E141,E14,1,90,49.6
10984242,E11,E1,1,90,43.6
5182626,E31,E3,1,59,34.3
12752711,E13,E1,3,180,74
87727803,E141,E14,1,30,49.6
33350967,E143,E14,3,190,75.6
144722,E21,E2,1,45,36.4
9993319,E11,E1,1,85,43.6
68062721,E31,E3,1,82,34.3
1591664,E21,E2,1,49,36.4
5922017,E32,E3,2,130,52.7
6422571,E11,E1,1,33,43.6
34517380,E11,E1,1,30,43.6
35564918,E11,E1,1,175,43.6
27232178,E31,E3,1,30,34.3
16456697,E141,E14,1,30,49.6
17684278,E141,E14,1,26,49.6
35376027,E23,E2,3,99,74.3
38653759,E21,E2,1,39,36.4
30155087,E12,E1,2,75,67.3
51196028,E141,E14,1,40,49.6
10966518,E31,E3,1,69,34.3
10341101,E22,E2,2,88,62.9
3678992,E32,E3,2,120,52.7
78411912,E11,E1,1,40,43.6
1191199,E141,E14,1,75,49.6
23982705,E91,E9,1,35,43.6
2677307,E21,E2,1,59,36.4
36649833,E31,E3,1,25,34.3
18146307,E11,E1,1,95,43.6
5593778,E21,E2,1,50,36.4
67911213,E11,E1,1,79,43.6
24654905,E21,E2,1,105,36.4
4533844,E11,E1,1,61,43.6
2797351,E11,E1,1,40,43.6
29908922,E31,E3,1,28,34.3
43120959,E141,E14,1,69,49.6
46627879,E141,E14,1,80,49.6
71873672,E14,E1,4,170,85.7
475453,E31,E3,1,60,34.3
25236083,E143,E14,3,115,75.6
13621104,E11,E1,1,60,43.6
11068430,E21,E2,1,60,36.4
4709307,E12,E1,2,60,67.3
64311971,E24,E2,4,130,95.6
19024609,E141,E14,1,30,49.6
17363458,E141,E14,1,30,49.6
9592491,E141,E14,1,95,49.6
98223758,E11,E1,1,78,43.6
19790375,E11,E1,1,40,43.6
28386134,E31,E3,1,75,34.3
31782357,E142,E14,2,149,61.3
2730552,E12,E1,2,120,67.3
76387234,E31,E3,1,25,34.3
2272296,E12,E1,2,65,67.3
12797738,E11,E1,1,80,43.6
4614029,E12,E1,2,129,67.3
38007345,E32,E3,2,100,52.7
3090182,E31,E3,1,35,34.3
49989136,E11,E1,1,40,43.6
45582548,E11,E1,1,77,43.6
27208400,E31,E3,1,27,34.3
47375788,E141,E14,1,120,49.6
34031825,E12,E1,2,195,67.3
10616847,E21,E2,1,78,36.4
5186392,E21,E2,1,115,36.4
1591664,E21,E2,1,49,36.4
43062067,E32,E3,2,220,52.7
24654905,E11,E1,1,40,43.6
19791905,E11,E1,1,41,43.6
56192099,E12,E1,2,129,67.3
46153702,E31,E3,1,42,34.3
23302000,E11,E1,1,30,43.6
95410851,E11,E1,1,88,43.6
35376027,E21,E2,1,30,36.4
406035,E21,E2,1,120,36.4
2239368,E11,E1,1,100,43.6
39009093,E141,E14,1,88,49.6
17684278,e31,e3,1,24,34.3
1591664,E21,E2,1,49,36.4
48509340,E11,E1,1,85,43.6
6780234,E11,E1,1,120,43.6
35564918,E11,E1,1,45,43.6
33758262,E22,E2,2,100,62.9
1987487,E11,E1,1,53,43.6
10488749,E21,E2,1,45,36.4
19688349,E21,E2,1,39,36.4
25161244,E11,E1,1,90,43.6
39009093,E141,E14,1,68,49.6
79515399,E11,E1,1,45,43.6
31514003,E21,E2,1,45,36.4
40882575,E11,E1,1,120,43.6
24548509,E141,E14,1,50,49.6
1458439,E11,E1,1,47,43.6
5344636,E21,E2,1,50,36.4
814004,E141,E14,1,50,49.6
35376027,E11,E1,1,36,43.6
65857381,E21,E2,1,30,36.4
13197029,E12,E1,2,85,67.3
25142917,E31,E3,1,20,34.3
27991213,E31,E3,1,23,34.3
5572242,E12,E1,2,120,67.3
2529797,N11,N1,1,80,53.3
13425423,E31,E3,1,35,34.3
38654848,E22,E2,2,160,62.9
21601138,E141,E14,1,45,49.6
59131670,E11,E1,1,70,43.6
98225229,E21,E2,1,75,36.4
67626031,E21,E2,1,40,36.4
50130236,E11,E1,1,25,43.6
71810271,E143,E14,3,180,75.6
78411912,E141,E14,1,30,49.6
2168752,E11,E1,1,110,43.6
34066191,E11,E1,1,56,43.6
19826493,E13,E1,3,159,74
114564811,E31,E3,1,45,34.3
23786158,E21,E2,1,99,36.4
3349198,E141,E14,1,80,49.6
105207595,E32,E3,2,72,52.7
7282883,E21,E2,1,65,36.4
59661270,E31,E3,1,24,34.3
20422553,E11,E1,1,35,43.6
38653759,E11,E1,1,35,43.6
23452931,E141,E14,1,32,49.6
65898649,E21,E2,1,95,36.4
99195935,E31,E3,1,35,34.3
30607460,E11,E1,1,24,43.6
58078261,E11,E1,1,47,43.6
92473276,E141,E14,1,55,49.6
2134953,E21,E2,1,65,36.4
27374675,E141,E14,1,93,49.6
7279889,E141,E14,1,31,49.6
36779912,E11,E1,1,55,43.6
18483397,E22,E2,2,110,62.9
9964786,E11,E1,1,46,43.6
12941696,E141,E14,1,80,49.6
77344300,E142,E14,2,165,61.3
9161146,E21,E2,1,79,36.4
48751110,E141,E14,1,30,49.6
5104017,E11,E1,1,72,43.6
35901866,E141,E14,1,55,49.6
17996714,E21,E2,1,75,36.4
2219767,E32,E3,2,99,52.7
14221825,E11,E1,1,29,43.6
1672628,E11,E1,1,49,43.6
38146173,E91,E9,1,35,43.6
15733681,E141,E14,1,80,49.6
48751110,E141,E14,1,30,49.6
48751110,E21,E2,1,40,36.4
49093471,E11,E1,1,50,43.6
20301901,E31,E3,1,51,34.3
76307413,E12,E1,2,180,67.3
64057733,E11,E1,1,125,43.6
35376027,E31,E3,1,30,34.3
48751110,E31,E3,1,30,34.3
48751110,E141,E14,1,45,49.6
2272296,E22,E2,2,75,62.9
40769086,E11,E1,1,84,43.6
3280917,E31,E3,1,100,34.3
132445,E142,E14,2,150,61.3
21440307,E31,E3,1,45,34.3
15552699,E21,E2,1,85,36.4
58078261,E11,E1,1,56,43.6
19862435,E31,E3,1,85,34.3
69322297,E141,E14,1,45,49.6
68823278,E22,E2,2,68,62.9
30600786,E31,E3,1,99,34.3
23232577,E141,E14,1,68,49.6
30274874,E11,E1,1,55,43.6
43187306,E11,E1,1,100,43.6
58792915,E31,E3,1,32,34.3
16439741,E21,E2,1,160,36.4
598895,E11,E1,1,88,43.6
91333174,E11,E1,1,19,43.6
65857381,E21,E2,1,25,36.4
2492065,E11,E1,1,100,43.6
11501535,E22,E2,2,88,62.9
41381425,E12,E1,2,165,67.3
35564918,E11,E1,1,48,43.6
30474840,e31,e3,1,65,34.3
37212927,E22,E2,2,175,62.9
68062721,E141,E14,1,99,49.6
108339126,E31,E3,1,20,34.3
6536185,E21,E2,1,37,36.4
2730552,E12,E1,2,120,67.3
46966087,E31,E3,1,30,34.3
17684278,E141,E14,1,32,49.6
24194499,E21,E2,1,30,36.4
78411912,E11,E1,1,30,43.6
50811272,E31,E3,1,31,34.3
78411912,E11,E1,1,40,43.6
57569823,E11,E1,1,60,43.6
31712697,E11,E1,1,25,43.6
110353646,E141,E14,1,24,49.6
50212964,E11,E1,1,25,43.6
85412927,E21,E2,1,32,36.4
41148529,E32,E3,2,170,52.7
82680187,E13,E1,3,120,74
40194587,E141,E14,1,28,49.6
49894037,E21,E2,1,35,36.4
11456409,E31,E3,1,65,34.3
570672,E21,E2,1,139,36.4
2125620,E32,E3,2,105,52.7
17684278,E141,E14,1,26,49.6
17264449,E11,E1,1,70,43.6
25698766,E21,E2,1,60,36.4
12602594,E21,E2,1,65,36.4
17684278,E141,E14,1,30,49.6
31332818,E11,E1,1,40,43.6
19589690,E32,E3,2,100,52.7
29083003,E11,E1,1,37,43.6
24871658,E31,E3,1,80,34.3
50126866,E141,E14,1,75,49.6
30170376,E21,E2,1,40,36.4
4338492,E22,E2,2,150,62.9
55860035,E141,E14,1,50,49.6
1645836,E21,E2,1,40,36.4
36024489,E141,E14,1,48,49.6
2645269,E21,E2,1,90,36.4
4986361,E31,E3,1,70,34.3
26575287,E33,E3,3,95,67.3
45582548,E11,E1,1,88,43.6
17684278,E11,E1,1,26,43.6
21601138,E141,E14,1,45,49.6
25158274,E11,E1,1,35,43.6
17684278,E11,E1,1,19,43.6
10279419,E11,E1,1,100,43.6
9278077,E11,E1,1,51,43.6
32743577,E21,E2,1,30,36.4
922398,SE11,SE1,1,280,55.4
26573070,E141,E14,1,40,49.6
3936297,E21,E2,1,49,36.4
24194499,E171,E17,1,35,36.3
35639666,E141,E14,1,70,49.6
17684278,E31,E3,1,22,34.3
45289688,E141,E14,1,35,49.6
51238576,E31,E3,1,73,34.3
2679176,E12,E1,2,114,67.3
24194499,E171,E17,1,40,36.3
101860121,E11,E1,1,42,43.6
108093611,E31,E3,1,90,34.3
16520852,E31,E3,1,35,34.3
367159,E21,E2,1,30,36.4
84682616,E141,E14,1,60,49.6
11628552,E31,E3,1,45,34.3
115774062,E11,E1,1,35,43.6
3692268,E21,E2,1,109,36.4
2490078,E11,E1,1,95,43.6
5201178,E141,E14,1,37,49.6
10696040,E32,E3,2,50,52.7
90678545,E31,E3,1,23,34.3
57734526,E141,E14,1,35,49.6
1741921,E21,E2,1,90,36.4
78411912,E11,E1,1,45,43.6
11515325,E141,E14,1,85,49.6
8627093,E31,E3,1,80,34.3
3733051,E31,E3,1,34,34.3
7629721,E42,E4,2,185,41.7
10108289,E31,E3,1,25,34.3
598895,E12,E1,2,153,67.3
24194499,E21,E2,1,30,36.4
20422553,E11,E1,1,32,43.6
42523922,E141,E14,1,40,49.6
7017821,E31,E3,1,79,34.3
16579971,E141,E14,1,38,49.6
58234593,E21,E2,1,31,36.4
600179,E21,E2,1,40,36.4
68431856,E21,E2,1,35,36.4
67961589,E11,E1,1,31,43.6
669025,E21,E2,1,90,36.4
3562091,E21,E2,1,65,36.4
2319466,E142,E14,2,150,61.3
27516269,E11,E1,1,59,43.6
21878447,E31,E3,1,31,34.3
47215735,E11,E1,1,21,43.6
105368245,E12,E1,2,107,67.3
48713092,E141,E14,1,40,49.6
103574015,E21,E2,1,32,36.4
8548724,E141,E14,1,100,49.6
21083998,E141,E14,1,180,49.6
78411912,E11,E1,1,33,43.6
44344517,E12,E1,2,175,67.3
700491,E21,E2,1,26,36.4
85891258,E11,E1,1,16,43.6
86106430,E141,E14,1,75,49.6
51916862,E21,E2,1,20,36.4
15930949,E141,E14,1,38,49.6
1578321,E21,E2,1,98,36.4
55746498,E21,E2,1,56,36.4
58078261,E11,E1,1,47,43.6
68183977,E12,E1,2,160,67.3
2238903,E141,E14,1,61,49.6
78411912,E31,E3,1,40,34.3
111183088,E12,E1,2,94,67.3
26239590,E11,E1,1,40,43.6
32851532,E21,E2,1,48,36.4
1591664,E141,E14,1,39,49.6
15557961,E141,E14,1,30,49.6
3770622,E11,E1,1,61,43.6
21365153,E21,E2,1,65,36.4
101699129,E21,E2,1,37,36.4
64311971,E12,E1,2,120,67.3
64767739,E31,E3,1,115,34.3
15816781,E11,E1,1,80,43.6
9972076,E21,E2,1,71,36.4
38653759,E31,E3,1,29,34.3
39039929,E11,E1,1,29,43.6
598895,E21,E2,1,85,36.4
32847019,E11,E1,1,60,43.6
35552688,E141,E14,1,29,49.6
9045869,E141,E14,1,50,49.6
4449539,E11,E1,1,99,43.6
3518344,E141,E14,1,280,49.6
39039929,E11,E1,1,29,43.6
22281332,E31,E3,1,25,34.3
2781262,E21,E2,1,40,36.4
7425380,E31,E3,1,31,34.3
15384457,E11,E1,1,45,43.6
71645789,E31,E3,1,45,34.3
66638040,E12,E1,2,99,67.3
22365853,E141,E14,1,30,49.6
46535,E21,E2,1,95,36.4
26917573,E11,E1,1,39,43.6
13367258,E21,E2,1,85,36.4
4039839,E22,E2,2,70,62.9
43441343,E32,E3,2,100,52.7
40610284,E22,E2,2,130,62.9
51932567,E31,E3,1,32,34.3
57497371,E11,E1,1,38,43.6
4146736,E12,E1,2,130,67.3
39417769,E141,E14,1,29,49.6
34381109,E141,E14,1,55,49.6
34340246,E11,E1,1,35,43.6
91333174,E11,E1,1,19,43.6
34299832,E141,E14,1,45,49.6
30089015,E12,E1,2,120,67.3
6300317,E141,E14,1,55,49.6
62799627,E32,E3,2,80,52.7
12750188,E31,E3,1,29,34.3
29865454,E21,E2,1,38,36.4
88521579,E141,E14,1,48,49.6
6436752,E31,E3,1,22,34.3
41556712,E21,E2,1,40,36.4
30163378,E31,E3,1,38,34.3
13727461,E141,E14,1,35,49.6
35376027,E32,E3,2,140,52.7
49414407,E141,E14,1,133,49.6
1425784,E12,E1,2,199,67.3
21311278,E11,E1,1,27,43.6
62799627,E31,E3,1,55,34.3
7666063,E11,E1,1,89,43.6
48751110,E141,E14,1,30,49.6
13627321,E141,E14,1,35,49.6
15705150,E11,E1,1,75,43.6
22852785,E12,E1,2,180,67.3
35802498,E21,E2,1,85,36.4
41016753,E141,E14,1,40,49.6
5163463,E13,E1,3,110,74
4140869,E11,E1,1,67,43.6
111291126,E12,E1,2,152,67.3
34173696,E21,E2,1,28,36.4
13441935,E31,E3,1,30,34.3
13627321,E11,E1,1,35,43.6
9750178,E21,E2,1,75,36.4
12752711,E11,E1,1,33,43.6
42315200,E142,E14,2,98,61.3
43161069,E21,E2,1,65,36.4
26139186,E12,E1,2,150,67.3
102104595,E11,E1,1,45,43.6
78411912,E11,E1,1,45,43.6
50992974,E11,E1,1,55,43.6
111291126,E13,E1,3,192,74
16796304,E21,E2,1,29,36.4
36152912,E11,E1,1,31,43.6
111291126,E11,E1,1,106,43.6
11716043,E32,E3,2,100,52.7
75929392,E31,E3,1,42,34.3
45359653,E11,E1,1,43,43.6
1199826,E11,E1,1,51,43.6
17684278,E31,E3,1,29,34.3
79064061,E141,E14,1,85,49.6
4985753,E21,E2,1,39,36.4
16933405,E11,E1,1,30,43.6
20433114,E11,E1,1,40,43.6
7106582,E11,E1,1,70,43.6
43267494,E141,E14,1,50,49.6
20536788,E12,E1,2,110,67.3
33960893,E31,E3,1,60,34.3
101737873,E141,E14,1,39,49.6
107451536,E21,E2,1,30,36.4
3937347,E31,E3,1,40,34.3
20360490,E11,E1,1,50,43.6
7106582,E11,E1,1,55,43.6
518204,E141,E14,1,14,49.6
7106582,E11,E1,1,75,43.6
38653759,E11,E1,1,35,43.6
2392896,E141,E14,1,30,49.6
2407687,E31,E3,1,27,34.3
21083998,E142,E14,2,90,61.3
78411912,E11,E1,1,30,43.6
4303913,E11,E1,1,110,43.6
35376027,E141,E14,1,30,49.6
103311323,E11,E1,1,30,43.6
53149604,E13,E1,3,89,74
11914144,E23,E2,3,88,74.3
45923200,E21,E2,1,90,36.4
16302675,E21,E2,1,100,36.4
2084014,E141,E14,1,40,49.6
804098,E21,E2,1,35,36.4
34734244,E12,E1,2,149,67.3
4323261,E31,E3,1,49,34.3
23786832,E11,E1,1,35,43.6
16519106,E32,E3,2,180,52.7
78411912,E11,E1,1,33,43.6
53149604,E12,E1,2,89,67.3
20536788,E12,E1,2,120,67.3
32649913,E21,E2,1,75,36.4
16766113,E23,E2,3,35,74.3
31583664,E31,E3,1,75,34.3
102104595,E141,E14,1,40,49.6
104072019,E141,E14,1,20,49.6
34708342,E21,E2,1,10,36.4
1674188,E21,E2,1,31,36.4
38653759,E11,E1,1,29,43.6
50811650,E31,E3,1,50,34.3
78404943,E141,E14,1,150,49.6
23232577,E141,E14,1,60,49.6
73024853,E32,E3,2,80,52.7
1464282,E11,E1,1,39,43.6
9915092,E12,E1,2,100,67.3
64311971,E12,E1,2,120,67.3
2290734,E11,E1,1,38,43.6
64311971,E13,E1,3,130,74
27119168,E21,E2,1,39,36.4
34112904,E12,E1,2,97,67.3
59661270,E31,E3,1,65,34.3
1903444,E141,E14,1,68,49.6
1403072,E11,E1,1,50,43.6
115774062,E14,E1,4,35,85.7
4110235,E11,E1,1,110,43.6
107639360,E142,E14,2,110,61.3
78411912,E21,E2,1,30,36.4
48751110,E11,E1,1,33,43.6
62893245,E141,E14,1,31,49.6
64311971,E13,E1,3,130,74
14149345,E34,E3,4,175,81
65857381,E11,E1,1,35,43.6
11071239,E142,E14,2,200,61.3
6528202,E22,E2,2,170,62.9
48745803,E11,E1,1,19,43.6
48745803,E11,E1,1,19,43.6
79468438,E31,E3,1,45,34.3
13215061,E21,E2,1,60,36.4
2737943,E21,E2,1,45,36.4
27019291,E12,E1,2,160,67.3
14852284,E22,E2,2,135,62.9
21952200,E141,E14,1,40,49.6
11286801,E141,E14,1,100,49.6
17684278,E141,E14,1,18,49.6
100802501,E11,E1,1,20,43.6
91689103,E141,E14,1,87,49.6
6888533,E141,E14,1,30,49.6
64311971,E23,E2,3,130,74.3
1953872,E141,E14,1,70,49.6
3867939,E11,E1,1,90,43.6
8878400,E21,E2,1,40,36.4
2730552,E11,E1,1,110,43.6
488016,E141,E14,1,180,49.6
20422553,E11,E1,1,40,43.6
35465734,E21,E2,1,100,36.4
64311971,E14,E1,4,130,85.7
11070725,E21,E2,1,35,36.4
11487876,E31,E3,1,35,34.3
102104595,E141,E14,1,40,49.6
19607148,E12,E1,2,350,67.3
74356612,E11,E1,1,35,43.6
39335228,E31,E3,1,32,34.3
37289710,E141,E14,1,39,49.6
27019291,E11,E1,1,100,43.6
63747400,E31,E3,1,55,34.3
36495672,E21,E2,1,42,36.4
48882126,E31,E3,1,26,34.3
12752711,E141,E14,1,30,49.6
24111044,E11,E1,1,49,43.6
74356612,E11,E1,1,35,43.6
74356612,E11,E1,1,35,43.6
78411912,E13,E1,3,180,74
21681215,E13,E1,3,155,74
2331446,E141,E14,1,80,49.6
26634011,E12,E1,2,115,67.3
17231761,E142,E14,2,110,61.3
20441430,E11,E1,1,59,43.6
9592491,E141,E14,1,91,49.6
13363180,E21,E2,1,80,36.4
14141249,E11,E1,1,50,43.6
20609120,E11,E1,1,45,43.6
64150410,E12,E1,2,135,67.3
11937670,E31,E3,1,25,34.3
5396573,E11,E1,1,65,43.6
73211803,E31,E3,1,33,34.3
30958054,E11,E1,1,45,43.6
95454082,E21,E2,1,22,36.4
12866582,E33,E3,3,125,67.3
99354012,E31,E3,1,75,34.3
14122418,E11,E1,1,30,43.6
15065057,E11,E1,1,23,43.6
14732646,E11,E1,1,38,43.6
95996023,E142,E14,2,145,61.3
18588217,E11,E1,1,35,43.6
64150410,E14,E1,4,130,85.7
14976902,E22,E2,2,79,62.9
7084815,E11,E1,1,65,43.6
423711,E21,E2,1,120,36.4
11196045,E12,E1,2,120,67.3
45085660,E31,E3,1,25,34.3
8405323,E11,E1,1,55,43.6
74140157,E12,E1,2,150,67.3
14172460,E142,E14,2,135,61.3
42765585,E141,E14,1,25,49.6
19688349,E21,E2,1,42,36.4
46079457,E11,E1,1,88,43.6
34339347,E141,E14,1,39,49.6
48046292,E23,E2,3,95,74.3
20073346,E11,E1,1,47,43.6
499824,E21,E2,1,80,36.4
101603040,E11,E1,1,30,43.6
49541242,E21,E2,1,49,36.4
20422553,E11,E1,1,28,43.6
20648813,E141,E14,1,216,49.6
30262790,E142,E14,2,110,61.3
22639838,E141,E14,1,180,49.6
42031243,E11,E1,1,55,43.6
37019353,E21,E2,1,60,36.4
9592491,E141,E14,1,105,49.6
17684278,E11,E1,1,26,43.6
10005361,E31,E3,1,35,34.3
26843474,E11,E1,1,24,43.6
40696728,E12,E1,2,244,67.3
13991816,E11,E1,1,50,43.6
3393096,E21,E2,1,59,36.4
1598453,E21,E2,1,42,36.4
39867572,E141,E14,1,49,49.6
41846603,E21,E2,1,40,36.4
53149604,E13,E1,3,139,74
44249131,E11,E1,1,32,43.6
16489956,E11,E1,1,55,43.6
19370111,E141,E14,1,29,49.6
109883300,E141,E14,1,26,49.6
50189613,E11,E1,1,23,43.6
1612612,E11,E1,1,85,43.6
50451345,E22,E2,2,85,62.9
6430690,E91,E9,1,60,43.6
112640164,E11,E1,1,45,43.6
69172596,E141,E14,1,150,49.6
17070353,E11,E1,1,39,43.6
48745803,E11,E1,1,19,43.6
12762690,E11,E1,1,45,43.6
9571984,E11,E1,1,42,43.6
50605353,E141,E14,1,20,49.6
51208594,E24,E2,4,23,95.6
2672153,E31,E3,1,30,34.3
5874898,E31,E3,1,49,34.3
33889201,E11,E1,1,110,43.6
23786832,E11,E1,1,35,43.6
32144809,E11,E1,1,85,43.6
17684278,E11,E1,1,23,43.6
53333018,E21,E2,1,200,36.4
51832510,E11,E1,1,30,43.6
34667068,E141,E14,1,40,49.6
10523727,E31,E3,1,35,34.3
34339347,E141,E14,1,20,49.6
48751110,E21,E2,1,30,36.4
11202102,E11,E1,1,60,43.6
8238866,E141,E14,1,25,49.6
60524679,E11,E1,1,48,43.6
9874301,E31,E3,1,45,34.3
17503235,E31,E3,1,75,34.3
13514772,E142,E14,2,37,61.3
102104595,E11,E1,1,30,43.6
10464503,E31,E3,1,47,34.3
20422553,E11,E1,1,30,43.6
8413674,E21,E2,1,60,36.4
20422553,E11,E1,1,60,43.6
22639838,E141,E14,1,150,49.6
4985753,E21,E2,1,39,36.4
36462562,E11,E1,1,45,43.6
94087257,E31,E3,1,40,34.3
7106582,E11,E1,1,75,43.6
2272296,E11,E1,1,45,43.6
7514931,E31,E3,1,70,34.3
14122418,E11,E1,1,25,43.6
38584576,E31,E3,1,73,34.3
91333174,E11,E1,1,19,43.6
14006672,E32,E3,2,65,52.7
36152912,E11,E1,1,26,43.6
51823285,E141,E14,1,80,49.6
70220803,E31,E3,1,50,34.3
48751110,E11,E1,1,45,43.6
71873672,E12,E1,2,125,67.3
64096259,E31,E3,1,55,34.3
66705453,E142,E14,2,165,61.3
26489995,E142,E14,2,120,61.3
42868684,E11,E1,1,38,43.6
1032859,E21,E2,1,70,36.4
21229047,E31,E3,1,100,34.3
6483308,E31,E3,1,20,34.3
54827569,E31,E3,1,40,34.3
48751110,E11,E1,1,25,43.6
85637167,E141,E14,1,69,49.6
5262292,E142,E14,2,225,61.3
45660315,E21,E2,1,99,36.4
70873375,E11,E1,1,95,43.6
64303926,E21,E2,1,36,36.4
65567917,E12,E1,2,160,67.3
51223711,E11,E1,1,78,43.6
39039929,E21,E2,1,35,36.4
2797351,E11,E1,1,40,43.6
5093337,E11,E1,1,90,43.6
17703636,E11,E1,1,50,43.6
36646899,E141,E14,1,75,49.6
22541897,E21,E2,1,90,36.4
16848240,E21,E2,1,100,36.4
44895393,E141,E14,1,90,49.6
71484163,E141,E14,1,40,49.6
47500064,SE211,SE21,1,33,39.4
4212488,E31,E3,1,30,34.3
36152912,E11,E1,1,27,43.6
102104595,E11,E1,1,45,43.6
24194499,E31,E3,1,35,34.3
23214896,E21,E2,1,75,36.4
1591664,E21,E2,1,58,36.4
72114888,E142,E14,2,70,61.3
9592491,E141,E14,1,95,49.6
49440776,E21,E2,1,80,36.4
15135825,E21,E2,1,81,36.4
91050425,E142,E14,2,111,61.3
18707182,E11,E1,1,79,43.6
8412347,E12,E1,2,98,67.3
6909047,E12,E1,2,175,67.3
49557127,E141,E14,1,110,49.6
39039929,E11,E1,1,30,43.6
17684278,E11,E1,1,26,43.6
2693289,E12,E1,2,98,67.3
1419441,E142,E14,2,189,61.3
39039929,E21,E2,1,34,36.4
2981012,E11,E1,1,80,43.6
30678547,E21,E2,1,40,36.4
2999387,E11,E1,1,56,43.6
